Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
T025-B2PPDBAL-PBmiRNA1_S12_qualimap	30814.4458843	34736.3936468	37004.4625305	38661.4751822	42561.6851284	45371.6755336	47643.4364209	50478.866049	51225.8380927	51798.3473007	52681.9302131	52892.3697834	52123.4994171	52104.8760003	51989.0421876	52027.3873408	52315.625176	52332.9489951	52511.7880537	52705.4270155	53066.6892949	53253.9553792	53353.7879122	53135.7238185	53381.9659094	51681.1921036	51277.3678794	51002.1316186	48538.4193586	47425.6557819	47225.4084558	46440.9294148	46373.8187802	46813.8159495	46282.9038756	46180.8632666	45969.4629102	46331.5154584	46358.9182178	47002.7278449	47783.8350971	47843.607541	48092.1742979	48253.3970307	48284.5619115	47938.9432164	47029.9905333	45902.2506098	45340.5198442	45760.5625676	45908.1063091	45978.1991643	45647.2903689	44623.1860182	44458.6484225	44325.7827385	44118.0126782	43854.4565672	43612.1778261	43610.3169068	43598.895561	43236.5217112	43039.215568	42966.3115215	42955.3523375	42737.6853006	42383.3280081	42843.4555392	42611.0625912	42010.4057697	42075.1366325	41689.668688	42182.5811824	42130.8248265	41714.2751697	41363.8206091	41088.391487	40889.0829209	40330.033231	39969.1749777	39651.4717017	39179.1909589	38779.8412418	38542.4124967	37800.5159486	36830.7305755	36273.0918786	35477.3923268	34145.4453343	32705.8193269	30694.6031731	28221.8407794	25909.9905428	23511.9963284	21092.851892	18168.136214	14729.3480817	11297.7014687	7554.94428803	2747.0370301
T025-B2PPDBAL-PLmiRNA2_S13_qualimap	28091.7010366	31706.9934181	33692.0194047	35038.1957597	37863.5692247	40050.2726756	41754.6368359	43542.1955265	43833.2275398	44369.288168	45133.8020453	45495.9995639	45134.2429757	45116.6543305	44965.2093735	44981.7117543	45197.4803729	45238.5102273	45420.9218768	45648.7282673	46038.9099767	45838.8871135	45522.8025832	45246.9136257	45436.7569382	44441.8352904	44178.9698361	44026.6487077	42430.9395446	41555.6126616	41476.1432638	40721.2589962	40686.9792601	41159.1587731	40860.172158	40851.7701661	40757.2499444	40979.2082545	40842.4077844	41125.4002347	41752.78207	41906.9488157	42178.5851462	42346.3805913	42322.4014939	41996.9944801	41272.6884053	40530.216538	40247.1994184	40666.0425342	40778.9074229	40924.9310545	40781.0380352	40039.3755436	39869.5211404	39787.6127542	39622.0363653	39397.3010747	39249.7712685	39265.1400531	39193.2424805	38772.4589008	38532.3506676	38526.8544675	38579.4568159	38350.7476917	37951.2371113	38430.2613877	38362.6726465	37911.1869853	38056.9781807	37698.0934128	37976.1137984	38051.2286578	37653.7817212	37339.8945966	37082.5872228	36938.8897566	36406.9695702	36293.5803036	36114.2352785	35688.0773291	35373.5824032	35095.3763739	34245.1062648	33292.2668418	32682.034746	31879.8569585	30654.8467808	29329.2385516	27540.2371934	25300.4047643	23225.9191438	21031.7507586	18866.602844	16187.6532063	13062.9346218	10034.0990905	6653.12237927	2393.00539726
T025-B2SalBAL-PBmiRNA_S11_qualimap	29321.8624784	33912.6506177	36037.2330189	37612.7804421	40568.829067	42834.6740129	44814.189647	46828.2418969	47576.4693129	48387.2248549	49349.8756637	49618.1229338	49179.8134951	49259.5905786	48960.9146736	49022.493907	49345.5126104	49545.0814214	49782.9784686	49923.6090869	50344.3418476	49887.933876	49496.9170732	49195.6540095	49325.2334947	48503.3657805	48214.024949	47944.0120223	44123.2663094	42953.8084422	42654.1879546	41738.150251	41699.8375408	41974.5740613	41466.5313826	41377.6478307	41106.6433865	41337.3022511	41373.6101183	41573.8529134	42002.495052	41932.0025765	42172.9334536	42328.7488219	42550.3927105	42362.2892894	41716.5227278	40951.1417653	40540.4863241	40784.4399893	40974.9300474	41077.850052	40623.2024807	39983.082011	39748.5946943	39592.5064751	39500.7379484	39419.5875645	39188.5970296	39088.3278387	39048.9801638	38601.1739522	38286.8516124	38117.5757552	38233.447264	38154.1974746	37864.3819273	38022.4805265	37744.171005	37440.2748037	37395.7870315	37068.957539	38083.3770282	38402.1422306	38242.9458502	38134.1355935	38052.9354925	37953.4388373	37524.2654445	37429.5305786	37342.9435032	37095.1245366	36907.6672333	36714.7861525	36080.1646579	35323.9556058	34864.4528302	34121.6838471	32840.4760379	31465.2539857	29657.6356305	27417.3900601	25309.9432309	23053.6123096	20697.6517544	17937.3932093	14688.9180544	11390.8474259	7923.68336765	3143.9150688
T026-B1BALCells-PBmiRNA_S13_qualimap	23611.0288323	25907.9955471	27021.7602906	27871.2044143	32711.5394317	34659.5851315	36030.9774542	37699.1526593	38276.2976302	38954.5154946	39630.6060459	39659.9863672	39437.2631136	39612.8742485	39400.1890723	39411.6571604	39597.1498284	39777.9975273	39921.6169308	39708.5333682	39820.358613	39307.7074574	39215.710549	39062.3403851	39292.9573218	35876.1902454	35377.0774856	35306.9444003	33532.3335632	32668.948147	32489.2255355	31936.6638525	32259.9600858	32387.2918489	32222.1695929	32242.0047069	32002.6522062	32269.6107111	32386.5945169	32487.0602855	32417.0058654	32179.5310166	32060.1241635	32135.4172997	32296.2213443	32157.5674559	31777.8160861	31317.1606149	31160.5693898	31383.3446823	31687.3795653	31806.304657	31359.5595605	31051.0319376	30961.6120271	31014.6712097	30942.4921478	30758.505595	30542.2212328	30387.5969424	30306.2644794	30050.2522995	29796.7303986	29679.8331734	29936.8653997	29934.1322786	29698.2714824	29854.5180583	29536.7570159	29230.7605479	29047.1073855	28775.5837588	29218.1582178	29241.946373	29350.2024849	29293.8957949	29305.0816149	29100.1588205	28689.1995895	28697.558692	28583.4074544	28357.9679724	28352.6363861	28371.4144632	27965.0796701	27175.4775908	26795.6488357	26317.7594526	25373.9040995	24385.9213929	22930.9522791	21073.4988662	19341.9657601	17698.7463151	15866.1482376	13722.0358643	11385.9409252	8586.37715698	5629.6028686	1983.70559473
T026-B2BCGBAL-PBmiRNA_S17_qualimap	25008.8315833	27272.9425598	28440.3646998	29212.7711943	35095.6035674	37121.2057659	38234.3723845	39641.5860419	40122.0087731	40753.8535065	41343.6372959	41208.1082757	41083.5425752	41330.255748	41070.0571158	41127.1255698	41378.8327606	41658.7931902	41854.1908173	41581.0620462	41777.1498001	41387.7883574	41428.8359408	41267.5223867	41649.5134311	37373.831633	36892.7481981	36881.4782062	35398.2554266	34601.4508857	34479.54754	33924.9795985	34329.8732621	34363.6620636	34256.4201812	34282.1347572	33987.7304978	34283.3633059	34379.7341201	34469.3526536	34221.5505941	33881.2485194	33778.6492948	33959.8018708	34255.3522884	34169.6501765	33764.3689143	33317.0264053	33202.329113	33444.8441225	33687.8781519	33801.6144949	33340.1083577	33087.7646349	33065.6616693	33207.0386948	33118.3543074	32914.2804435	32714.7888704	32588.7505661	32548.229065	32272.1073549	32002.9044294	31855.1900075	32165.5723899	32203.5376649	31997.5529113	32166.0347637	31844.2332064	31535.9402025	31377.7285956	31084.6303045	31337.5599495	31326.8870103	31513.6854742	31413.9013157	31483.7767403	31219.5828292	30835.5693321	30976.4281264	30916.5098892	30712.0006846	30650.5298633	30715.4674207	30344.9546926	29591.653179	29206.4536705	28638.478246	27751.0470667	26746.0782409	25075.6043143	23036.8332133	21212.6152801	19332.8320316	17252.3115997	14782.0384377	12148.6604282	8941.66492289	5717.90816798	1907.21885775
T026-B2PPDBAL-PBmiRNA1_S15_qualimap	29597.1142627	32786.7915977	34314.5063014	35210.8162802	41473.0935402	43855.7012864	45489.2699505	47015.6794	47263.8173337	47986.7071536	48645.9844597	48378.4999594	48100.9070589	48241.36224	47934.62551	47813.153793	48072.1976175	48228.1850565	48479.0690507	48186.3317965	48353.9632424	47914.943631	47858.7813555	47604.8150673	47913.6621497	43180.8718911	42310.2356226	41968.5450306	39473.5978405	38303.3812365	38012.5435113	37482.4960208	37611.7262237	37884.349896	37555.9510249	37539.6919273	37542.5011427	37898.4925102	37928.2625249	38172.9391221	38697.211817	38516.3293718	38540.4307755	38621.897659	38806.4489356	38434.1532702	37848.1426991	37184.1502249	37050.3581377	37402.496982	37651.9939404	37794.2830478	37632.4336616	37007.8282116	36804.4817381	36683.542552	36573.0103934	36329.2699562	36253.4766075	36356.6912413	36455.0355106	36249.341827	36008.078036	35796.382708	35866.9832128	35676.6142501	35390.2337955	35721.2692082	35422.2155009	34994.1099298	35045.1395059	34839.7275952	35557.4112164	35579.4150845	35444.6896052	35141.3604542	34785.9579339	34526.883241	33952.2211824	33889.2022963	33765.5134815	33458.8067012	33250.8930544	33321.5295351	32851.1130799	32148.9895132	31574.0343473	30710.7387552	29657.1071555	28607.7584748	27005.7714066	24833.0224512	22847.6550374	20721.2009866	18604.17702	16003.2694591	12957.608682	9917.39268645	6738.01621683	2483.80724839
T026-B2PPDBAL-PLmiRNA2_S16_qualimap	18577.545713	20814.0999007	21953.7177529	22644.3393762	26276.8674254	27833.5392395	29002.1046287	30232.2308483	30574.1720263	31083.9160185	31529.0482974	31486.3674277	31386.1563909	31544.8847186	31337.5204775	31302.3631137	31498.7085986	31582.978615	31706.7993459	31537.0989106	31637.1143428	31361.9655797	31315.4764888	31139.4800194	31340.4165689	28787.1459657	28379.6207849	28223.8798687	26604.5777946	25821.1792557	25585.3428636	25248.7801818	25451.9615187	25674.6681799	25446.9139324	25482.469415	25478.2822975	25743.3688925	25777.6143281	25918.145724	26249.7542666	26096.5340659	26071.1023751	26131.0479647	26182.097302	25903.5204458	25500.9151053	25015.0710039	24882.4557371	25093.6768978	25261.360662	25330.935951	25202.0540988	24817.8717222	24719.7281845	24713.2012545	24619.6563159	24383.9075344	24277.3270025	24346.2236747	24389.3362173	24224.6325397	24023.773062	23884.4218252	23986.1965836	23852.0085913	23663.3075281	23849.6005733	23623.8060196	23316.1931095	23295.1801289	23061.0629742	23410.2825281	23473.6323451	23387.1321863	23176.8693002	22980.2107478	22791.3599913	22399.7663954	22312.1608435	22217.0573617	22054.2720459	21951.9899957	21996.044461	21676.2700686	21167.2955121	20790.585026	20241.6240646	19543.8587815	18781.4697786	17706.7944499	16271.3710341	14939.119631	13569.7570592	12211.5122944	10557.0272328	8606.07949492	6514.84066794	4332.3558503	1578.01657917
T026-B2SalBAL-PBmiRNA_S14_qualimap	16396.928163	17866.5971397	18703.5292738	19417.5147929	21268.9069825	22336.0424173	23258.0876811	24254.8875504	24604.4837729	25083.6700392	25657.8549485	25745.7100091	25634.3370892	25771.9351826	25658.1890135	25656.7364135	25798.6919174	25894.3134805	26035.3922812	25988.8225394	26088.3996766	25834.4112844	25642.3624969	25543.8970506	25666.7730453	24733.9650013	24598.7543465	24555.8932033	23650.8901202	23205.2431846	23096.0335341	22654.6729695	22778.2227706	22938.6211969	22871.993813	22881.2452095	22861.215799	23009.088673	22977.237286	22970.1022581	23042.2536127	22910.3789473	22921.8712472	23049.2933026	23182.9992596	23042.3656331	22782.3350201	22536.283188	22432.8061799	22528.3768627	22676.5188507	22744.191509	22532.4736979	22319.347908	22215.8323164	22182.817042	22135.1993933	21971.2466203	21781.5899247	21612.6902602	21607.0840195	21446.4752451	21257.0108164	21160.1650575	21302.877024	21331.9320869	21194.9072583	21317.0758212	21171.1039661	21006.7584357	20913.9810633	20717.6655164	20994.6444922	21030.9110841	21067.6216675	21077.1335894	21030.6629954	20909.2096089	20683.5198634	20688.6904107	20601.7637372	20456.4048712	20422.7034855	20410.7358058	20161.685485	19685.1259837	19411.6916025	19024.5268255	18330.1092646	17579.1965582	16571.8097823	15264.9344491	14040.6493034	12839.1177956	11464.2244528	9858.80861674	8061.00020309	6067.44323353	3996.56014056	1432.77137139
T028-B1BAL-PBmiRNA_S23_qualimap	30492.3018753	33705.7568957	35533.7736854	37133.4230415	39726.6865157	41864.1951916	43751.6889513	45416.1195849	46304.3656737	47389.066716	48546.7686159	48831.4863832	48740.749056	49086.1120314	48819.4303247	48929.8694107	49288.0148725	49607.7327625	49826.8447687	49993.6283063	50393.6910468	50257.2468826	50072.226177	49896.3944626	50092.0699874	49716.5003522	49736.7614018	49649.4760074	48101.9234252	47597.7901024	47431.1206498	46634.262154	46712.8962176	46949.1529294	46534.1375414	46574.4304433	46509.3467785	46767.0369967	46854.1939913	46961.9507746	47172.4120929	47200.5792991	47565.0664444	47826.4846738	48097.8562221	47969.4515393	47339.699375	46637.2810538	46215.07614	46463.1177921	46690.1228521	46725.7046855	46365.5771707	45949.5970779	45717.7152873	45561.6898676	45398.7086191	45197.417776	44930.812179	44824.6223139	44822.7335812	44484.0737405	44165.3379319	43999.3673147	44112.6685749	44042.4674876	43875.8341598	44153.8415659	43948.9776268	43757.0525977	43656.4205485	43108.4196609	43424.1009861	43487.8647212	43336.9026757	43362.2350143	43397.8556114	43369.7760788	43131.8096701	43067.6199744	43034.3223535	42867.3921031	42774.7293701	42718.031463	42103.2673121	41234.2551442	40721.2692017	39754.4628333	38324.835892	36611.2773345	34373.2626524	31756.2085559	29246.0522702	26609.3274398	23767.1746758	20559.1100028	16509.3921855	12221.9912436	7919.3610745	2709.85070164
T028-B2BCGBAL-PBmiRNA_S26_qualimap	22603.9951689	25194.5506631	26599.8000669	27803.4786421	29745.6626323	31577.8226171	33084.5312616	34525.4913922	35269.793821	36043.7439544	36892.2318977	37224.3686247	37171.8941818	37421.6175717	37239.9447227	37395.6650739	37668.7922757	37898.0996378	37814.9451461	37938.8693035	38094.9227877	37884.532907	37805.579671	37627.5270133	37797.9057635	37436.7784571	37448.4845659	37368.7282712	36403.2182016	36065.6760216	36100.7384804	35511.6405593	35566.7088409	35906.3857795	35795.7313556	36048.1891702	36106.7041923	36326.5437868	36411.339886	36566.8710886	36851.3162591	36926.9094819	37177.1911063	37373.5718825	37474.3899802	37359.0659847	36757.8207971	36020.7896798	35555.7975774	35734.5222138	35859.5271778	35836.6364212	35481.8801731	35147.4349196	35021.4968747	35046.4561517	34977.5728019	34780.8882061	34588.097971	34485.8686266	34384.9084378	34097.0068561	33826.4295126	33748.5221113	33922.7906577	33893.7579938	33627.728785	33895.7387925	33723.7592051	33510.9421557	33414.2121631	33033.9028928	33215.7049336	33220.2237357	33166.1746965	33278.7766048	33335.2083304	33360.0350467	33152.8646739	33146.4073015	33115.0381277	32998.6839897	32900.7816565	32781.6137769	32303.7987286	31404.4766342	31071.2664103	30419.9151458	29375.4147196	28076.3881523	26314.3098832	24248.0366177	22273.6757746	20304.6742814	18129.5072037	15651.0318828	12686.3098902	9404.74143788	5961.07330911	2015.09208343
T028-B2PPDBAL-PBmiRNA_S25_qualimap	34425.2517596	38826.3187259	40930.9830493	42510.2190873	45373.5001123	47927.8747672	50084.9945781	52331.076476	53285.3329735	54303.7211922	55428.5042408	55825.9602618	55771.0315305	56130.6993842	55947.4256232	56215.9651633	56755.1391797	57010.8127702	57095.970097	57365.5953898	57669.7057985	57500.8538609	57470.9174141	57185.218247	57446.2312813	56664.2956573	56554.7939347	56346.4837676	53957.0895292	53141.8430304	53217.0423508	52367.4187605	52288.1568238	52714.0790419	52345.4252745	52497.8103898	52584.8113832	52836.033112	52895.4419546	53224.9748046	53680.9665567	53691.5248166	53974.6226168	54243.8168212	54421.6324527	54244.7753372	53434.2929096	52472.7983706	52014.6234729	52381.9333599	52753.1918336	52839.454772	52496.7108701	51785.3589947	51576.8400815	51528.6577117	51401.4063157	51097.6536949	50936.1612742	50967.4110781	50916.4329297	50542.6330195	50215.2643296	50114.6834436	50243.8503353	50054.1194939	49760.7641643	50208.2572027	49982.858942	49505.541092	49427.8715459	49023.0777081	49692.745123	49881.8313965	49697.719907	49599.6344757	49484.0675784	49359.9620996	48911.1247941	48898.4246698	48671.2476245	48467.2290866	48245.053961	48075.8820359	47389.0010453	46223.858733	45533.6168281	44512.4312145	43126.7464261	41309.821637	38789.0005997	35804.4043749	32951.4019885	30007.1352132	26819.2332389	23084.8667926	18820.427261	14170.7934184	9329.68994834	3505.05925386
T028-B2SalBAL-PBmiRNA_S24_qualimap	40645.6858478	44481.7497735	46889.3614581	48989.1829428	53270.7173719	56344.4062223	58833.8110638	61164.7377999	62311.3968585	63625.0912476	65173.080033	65555.7942332	65319.5312576	65539.1286285	65102.859249	65129.9738044	65536.3715108	65820.4805792	65962.1315591	65956.6579136	66280.7073111	65955.9436141	65643.6885438	65323.3454013	65516.3296024	64007.767005	63738.7817383	63535.7839974	62010.321059	61198.0975623	61046.6208972	59933.0556956	60046.5154947	60416.9117709	59924.3502225	60034.2444996	59930.2961957	60211.457031	60140.7929174	60183.2272262	60519.8517921	60561.3883795	61060.2727529	61569.7449441	61919.6585818	61652.8764983	60641.2416362	59539.9959709	59061.8011564	59560.6637	59953.7396408	59966.2194362	59524.1132604	58900.4907942	58538.672604	58335.5432608	58065.8133562	57798.941577	57589.1362663	57532.1373552	57637.9627684	57179.2279177	56585.1985304	56353.6195712	56607.6734618	56637.3270459	56611.5295949	57118.4887833	56885.6615297	56468.6657691	56207.4403488	55346.2070785	55433.7743033	55321.4260036	55109.825848	54954.0926654	54942.8784405	54781.9746024	54378.8487343	54405.9229227	54230.4252617	54070.4528126	54107.831764	54309.0864705	53711.9928646	52680.4798049	52150.6488886	51000.435521	49125.7698298	46936.5610703	43848.4255812	40399.9907586	37061.0878239	33609.2792804	29941.9584441	25720.036494	20551.2449593	15108.8767572	9679.41475303	3153.91968866
T030-B1BALRNA-PBmiRNA_S5_qualimap	33671.8106417	37751.9354392	39927.2398285	41732.7825827	45183.1603396	48549.4664735	51311.628876	54228.6750001	55494.3012931	56644.8791045	58070.6731573	58605.0478154	58387.3095253	58761.7204695	58470.8567575	58724.6526897	59294.0201679	59532.7459319	59354.6764692	59547.3508282	59681.3437799	59331.0992984	59246.0988288	58707.3341087	58819.7124183	57795.6249655	57667.4356118	57586.7687035	55663.3486346	54997.1481046	55086.7422803	53943.9865975	53928.8351649	54498.7325387	54035.0939412	54581.756129	54652.6051369	54930.0173926	54948.1117127	55238.6069771	55724.3361234	55720.9756009	56057.4465092	56369.1968906	56608.6463965	56378.7905376	55320.2954524	53811.8723139	52879.6595542	53023.3718178	53215.2001398	53124.4429862	52601.2318582	51816.7327853	51604.032547	51582.2626555	51306.6144738	51002.6835463	50567.2687712	50298.8654311	50221.2113212	49710.6302471	49230.9286624	49095.6309563	49491.6890895	49469.4711163	49216.5506521	49507.9143905	49099.834418	48687.7277546	48443.9795589	47785.4559277	48186.1912263	48172.1063256	48031.6531218	48035.4884849	48010.0403282	47870.0289619	47415.7454327	47385.4992727	47263.3253454	47164.7983486	47071.1969889	47055.6451104	46407.0142096	45187.0541234	44720.4931302	43883.6720046	42345.0515647	40527.7785768	37957.3232502	34950.8490304	32073.1191659	29231.6011259	26140.2603137	22590.4955508	18406.2243925	13740.7169365	8806.72491013	3122.03188578
